road,id,model_type,condition,name,lat,lon,length
N1,1000819,bridge,C,,21.3649267960264,92.0813617278145,7.1
N1,1000820,link,R,,21.3644167,92.081416,0.0
N1,1000821,bridge,B,,21.3641002252199,92.0813316052785,1.3
N1,1000822,link,R,,21.3615,92.0806382,0.0
N1,1000823,bridge,B,,21.3613004264018,92.0805440936915,1.6
N1,1000824,link,R,,21.3580833,92.07902709999999,204.00000000000773
N1,1000825,bridge,A,,21.3562553024,92.0790827,4.0
N1,1000826,link,R,,21.35525,92.0790827,305.0000000000068
N1,1000827,bridge,C,,21.3500251952038,92.0784342935251,21.5
N1,1000828,link,R,,21.3490552,92.07847159999999,338.0000000000223
N1,1000829,bridge,C,,21.3453322117757,92.0789703396261,11.3
N1,1000830,link,R,,21.3414997,92.0788327,390.9999999999627
N1,1000831,bridge,B,,21.3365566114155,92.0789637010654,2.3
N1,1000832,link,R,,21.3324716,92.0790827,354.00000000004184
N1,1000833,bridge,C,,21.3269177037394,92.0819708735826,45.6
N1,1000834,link,R,,21.324666,92.084583,160.99999999994452
N1,1000835,bridge,C,,21.3237869258823,92.0857429782352,5.0
N1,1000836,link,R,,21.320749300000003,92.0893052,0.0
N1,1000837,bridge,B,,21.3205831278931,92.0894967632047,1.3
N1,1000838,link,R,,21.3187493,92.0916108,216.9999999999277
N1,1000839,bridge,C,,21.3162096661991,92.0939592732117,49.3
N1,1000840,link,R,,21.3125,92.096333,295.99999999999227
N1,1000841,bridge,B,,21.308226843421,92.0972648315789,2.4
N1,1000842,link,R,,21.303972199999997,92.0967497,22.999999999967713
N1,1000843,bridge,C,,21.3035165189189,92.0968487459459,2.3
N1,1000844,link,R,,21.298944100000003,92.0976108,508.0000000000382
N1,1000845,bridge,A,,21.2887748,92.0999549688796,14.1
N1,1000846,link,R,,21.2863608,92.1001667,275.0000000000341
N1,1000847,bridge,A,,21.2837382315436,92.1005546348993,10.3
N1,1000848,link,R,,21.282777512080536,92.10067986442951,609.0000000000373
N1,1000849,bridge,A,,21.2740057908634,92.1044223449799,14.0
N1,1000850,link,R,,21.269582699999997,92.1066111,333.00000000002683
N1,1000851,bridge,C,,21.2676412724612,92.1091529913941,11.1
N1,1000852,link,R,,21.2646111,92.1134444,401.00000000001046
N1,1000853,bridge,C,,21.2600473697902,92.1189860875524,6.6
N1,1000854,link,R,,21.2580278,92.1214438,0.0
N1,1000855,bridge,A,,21.2570550964285,92.1224165035714,17.0
N1,1000856,link,R,,21.256555600000002,92.122916,12.999999999919964
N1,1000857,bridge,A,,21.2552064351464,92.1243872108786,2.4
N1,1000858,link,R,,21.2550278,92.1245827,0.0
N1,1000859,bridge,C,,21.2538028,92.12659709,11.1
N1,1000860,link,R,,21.2537778,92.1266382,413.0000000000109
N1,1000861,bridge,C,,21.2504537,92.1307493,8.5
N1,1000862,link,R,,21.2504167,92.1307493,0.0
N1,1000863,bridge,C,,21.2489644871959,92.1328410912932,2.4
N1,1000864,link,R,,21.248082999999998,92.1341108,54.00000000003047
N1,1000865,bridge,B,,21.2457262593333,92.1373042073333,20.7
N1,1000866,link,R,,21.2447497,92.1389441,2685.0000000000023
N1,1000867,bridge,A,,21.2308784786138,92.1607571460396,2.0
N1,1000868,link,R,,21.2283604,92.1617222,473.99999999998954
N1,1000869,bridge,B,,21.2215199757575,92.1617032590909,2.2
N1,1000870,link,R,,21.2198049,92.1618611,0.0
N1,1000871,bridge,C,,21.218960082,92.162077758,10.9
N1,1000872,link,R,,21.2165556,92.1626944,0.0
N1,1000873,bridge,A,,21.2160115861386,92.1636641564356,2.0
N1,1000874,link,R,,21.215277800000003,92.16497220000001,0.0
N1,1000875,bridge,A,,21.2149359632653,92.1655512030612,1.8
N1,1000876,link,R,,21.2142778,92.166666,578.0000000000314
N1,1000877,bridge,A,,21.2063047283582,92.1700180179104,6.4
N1,1000878,link,R,,21.2056389,92.1703327,0.0
N1,1000879,bridge,A,,21.2043409872865,92.1703567258064,2.2
N1,1000880,link,R,,21.2011389,92.170416,373.0000000000473
N1,1000881,bridge,C,,21.197632418584,92.1705772646017,38.7
N1,1000882,link,R,,21.196944100000003,92.1707493,47.000000000025466
N1,1000883,bridge,A,,21.1953155305785,92.1705074661157,3.0
N1,1000884,link,R,,21.1925552,92.16972159999999,41.99999999997317
N1,1000885,bridge,A,,21.1907730988505,92.1680703199233,9.4
N1,1000886,link,R,,21.1906108,92.167916,173.00000000000182
N1,1000887,bridge,D,,21.1888919350109,92.1658773557987,15.4
N1,1000888,link,R,,21.186638600000002,92.1638056,569.0000000000168
N1,1000889,bridge,A,,21.1839744314735,92.1593026449213,1.2
N1,1000890,link,R,,21.178666,92.1574722,0.0
N1,1000891,bridge,B,,21.177417156701,92.1570372113402,3.1
N1,1000892,link,R,,21.1761938,92.15661109999999,0.0
N1,1000893,bridge,D,,21.1754208098765,92.1562526135802,48.2
N1,1000894,link,R,,21.1742771,92.15572220000001,0.0
N1,1000895,bridge,C,,21.1724828063829,92.1552940329787,9.4
N1,1000896,link,R,,21.1718327,92.15513890000001,0.0
N1,1000897,bridge,A,,21.1703723502057,92.1547387765432,21.5
N1,1000898,link,R,,21.1698049,92.1545833,47.999999999944976
N1,1000899,bridge,B,,21.1688213638709,92.153662396129,9.4
N1,1000900,link,R,,21.168416,92.1532778,0.0
N1,1000901,bridge,A,,21.168232930909,92.1531459818181,3.0
N1,1000902,link,R,,21.1677216,92.1527778,64.99999999999773
N1,1000903,bridge,B,,21.1666653482213,92.1523376486166,9.3
N1,1000904,link,R,,21.1652222,92.1521667,0.0
N1,1000905,bridge,A,,21.16498780625,92.152190071875,4.6
N1,1000906,link,R,,21.1649444,92.1521944,283.9999999999918
N1,1000907,bridge,C,,21.1619757444915,92.1523314669491,1.25
N1,1000908,link,R,,21.1604167,92.1525,0.0
N1,1000909,bridge,A,,21.1602045009259,92.1525257175926,3.0
N1,1000910,link,R,,21.1595,92.15261109999999,93.99999999999409
N1,1000911,bridge,C,,21.1584534746478,92.1525195633802,3.0
N1,1000912,link,R,,21.1556389,92.1527778,216.9999999999277
N1,1000913,bridge,C,,21.1524632792452,92.1534145867924,9.4
N1,1000914,link,R,,21.1521944,92.15352779999999,198.00000000003593
N1,1000915,bridge,C,,21.1498906490706,92.1552156215613,15.2
N1,1000916,link,R,,21.147333,92.1574167,468.99999999993724
N1,1000917,bridge,B,,21.1425462548387,92.159429216129,3.3
N1,1000918,link,R,,21.1414997,92.1599167,60.99999999997863
N1,1000919,bridge,C,,21.1408647661691,92.1605222283582,15.4
N1,1000920,link,R,,21.1381108,92.1648611,0.0
N1,1000921,bridge,A,,21.1380664956896,92.1651978,1.2
N1,1000922,link,R,,21.137971899999997,92.1659167,0.0
N1,1000923,bridge,C,,21.1379210829268,92.1663534195121,32.0
N1,1000924,link,R,,21.137832999999997,92.1671104,0.0
N1,1000925,bridge,D,,21.1376124564885,92.1680587053435,12.3
N1,1000926,link,R,,21.1375552,92.16830490000001,0.0
N1,1000927,bridge,C,,21.1373350498154,92.1700112125461,1.2
N1,1000928,link,R,,21.137221899999997,92.1708882,350.00000000002274
N1,1000929,bridge,B,,21.1366125359375,92.1745027796875,15.2
N1,1000930,link,R,,21.136388600000004,92.1752493,31.999999999982265
N1,1000931,bridge,A,,21.1360412976525,92.1760569938967,4.8
N1,1000932,link,R,,21.135388600000002,92.1770827,0.0
N1,1000933,bridge,C,,21.1349149157894,92.1779379605263,1.3
N1,1000934,link,R,,21.133388600000004,92.1806938,449.99999999998863
N1,1000935,bridge,B,,21.1318968873563,92.1846917362069,4.7
N1,1000936,link,R,,21.130971600000002,92.18569409999999,0.0
N1,1000937,bridge,C,,21.1299737216216,92.1868158522522,1.2
N1,1000938,link,R,,21.1269438,92.1902219,12.000000000057298
N1,1000939,bridge,D,,21.125103688724,92.1913674700296,6.4
N1,1000940,link,R,,21.1242771,92.1918886,40.99999999999682
N1,1000941,bridge,A,,21.1237604940298,92.1921588880597,3.35
N1,1000942,link,R,,21.1229993,92.1926663,0.0
N1,1000943,bridge,C,,21.1229108079646,92.1927223495575,13.0
N1,1000944,link,R,,21.122166,92.1931941,0.0
N1,1000945,bridge,C,,21.1215698917647,92.1935169658823,73.3
N1,1000946,link,R,,21.1214993,92.1935552,394.00000000000546
N1,1000947,bridge,A,,21.1184609383419,92.1962922290155,3.4
N1,1000948,link,R,,21.1175827,92.19666629999999,178.00000000005411
N1,1000949,bridge,A,,21.1159743461538,92.1970744923076,2.8
N1,1000950,link,R,,21.115833300000002,92.19713859999999,165.00000000002046
N1,1000951,bridge,D,,21.1145580496021,92.1980208315649,12.8
N1,1000952,link,R,,21.1121111,92.2002778,0.0
N1,1000953,bridge,A,,21.1118930148936,92.2005928021276,1.2
N1,1000954,link,R,,21.1118611,92.2006389,0.0
N1,1000955,bridge,A,,21.1108101507936,92.2020956942857,1.2
N1,1000956,link,R,,21.1090556,92.2045278,0.0
N1,1000957,bridge,A,,21.108771344186,92.2048378697674,2.8
N1,1000958,link,R,,21.107833300000003,92.20586109999999,0.0
N1,1000959,bridge,A,,21.1078333,92.2061073045454,1.2
N1,1000960,link,R,,21.107833300000003,92.2069444,134.00000000001455
N1,1000961,bridge,C,,21.1052944333333,92.20739816,1.2
N1,1000962,link,R,,21.104361100000002,92.2075278,206.99999999999363
N1,1000963,bridge,C,,21.1020295703488,92.2079394552325,34.2
N1,1000964,link,R,,21.101277800000002,92.20813890000001,0.0
N1,1000965,bridge,A,,21.1005774145454,92.208578050909,3.0
N1,1000966,link,R,,21.099638600000002,92.2091667,0.0
N1,1000967,bridge,A,,21.0988710315789,92.2096579157894,1.2
N1,1000968,link,R,,21.0975552,92.2105,27.999999999963165
N1,1000969,bridge,A,,21.0950312659147,92.2114600974937,2.7
N1,1000970,link,R,,21.0939441,92.2118611,36.000000000001364
N1,1000971,bridge,A,,21.0923827310126,92.2123111474683,4.2
N1,1000972,link,R,,21.0923052,92.2123333,0.0
N1,1000973,bridge,A,,21.0905260238297,92.2128845902127,2.7
N1,1000974,link,R,,21.090332999999998,92.2129444,144.00000000000546
N1,1000975,bridge,A,,21.088867034104,92.213695567052,1.2
N1,1000976,link,R,,21.0864997,92.21511109999999,67.99999999992679
N1,1000977,bridge,A,,21.0844125039525,92.2159198454545,14.0
N1,1000978,link,R,,21.0838608,92.21611109999999,0.0
N1,1000979,bridge,A,,21.0822419459459,92.2166012177177,1.2
N1,1000980,link,R,,21.0811104,92.2169438,0.0
N1,1000981,bridge,A,,21.0804429857142,92.2174040714285,1.0
N1,1000982,link,R,,21.0803049,92.2174993,0.0
N1,1000983,bridge,A,,21.079224345977,92.2181232950191,1.0
N1,1000984,link,R,,21.0783327,92.2186382,59.00000000002592
N1,1000985,bridge,A,,21.077282565,92.2199300692307,3.0
N1,1000986,link,R,,21.0765549,92.2209993,0.0
N1,1000987,bridge,C,,21.0757171602316,92.2214353972973,6.1
N1,1000988,link,R,,21.0745271,92.22205490000002,0.0
N1,1000989,bridge,A,,21.0741777849315,92.2222489445205,5.8
N1,1000990,link,R,,21.0735271,92.22261040000001,110.00000000001364
N1,1000991,bridge,A,,21.0724929467032,92.2235128087912,1.3
N1,1000992,link,R,,21.071666,92.22422159999999,0.0
N1,1000993,bridge,B,,21.071231875641,92.2242923685897,5.8
N1,1000994,link,R,,21.0691104,92.2246382,473.99999999998954
N1,1000995,bridge,A,,21.0650398482758,92.2245345498084,1.2
N1,1000996,link,R,,21.063000000000002,92.2254993,188.00000000004502
N1,1000997,bridge,C,,21.0598736617647,92.2263822093137,30.9
N1,1000998,link,R,,21.059777800000003,92.2263882,14.999999999986358
N1,1000999,bridge,C,,21.0579897631578,92.226509045614,1.2
N1,1001000,link,R,,21.0565833,92.2266104,0.0
N1,1001001,bridge,D,,21.0562943527173,92.2266452831521,9.4
N1,1001002,link,R,,21.054972199999998,92.2268049,0.0
N1,1001003,bridge,B,,21.0542867597222,92.2274586981481,11.8
N1,1001004,link,R,,21.0513611,92.2302493,226.99999999997544
N1,1001005,bridge,C,,21.0508486063492,92.233513137037,1.2
N1,1001006,link,R,,21.0507222,92.2338608,327.99999999997453
N1,1001007,bridge,C,,21.0464598480314,92.23512063937,31.7
N1,1001008,link,R,,21.0446941,92.2356941,86.99999999998909
N1,1001009,bridge,C,,21.0422652012594,92.2367552062972,1.2
N1,1001010,link,R,,21.0407497,92.2374997,0.0
N1,1001011,bridge,C,,21.0404408514814,92.2376541207407,1.2
N1,1001012,link,R,,21.0363608,92.2396941,41.00000000005366
N1,1001013,bridge,B,,21.0340308457564,92.2407063719557,32.1
N1,1001014,link,R,,21.0338608,92.24077740000001,435.9999999999786
N1,1001015,bridge,A,,21.0279544680791,92.2415858245762,4.4
N1,1001016,link,R,,21.026943799999998,92.2416941,0.0
N1,1001017,bridge,A,,21.0256598717703,92.2418041698564,2.9
N1,1001018,link,R,,21.0249993,92.2418608,278.99999999999636
N1,1001019,bridge,A,,21.0198087471074,92.2428140276859,2.8
N1,1001020,link,R,,21.0186104,92.2431386,0.0
N1,1001021,bridge,A,,21.0173417560386,92.2438384763284,2.8
N1,1001022,link,R,,21.016999300000002,92.24402740000001,0.0
N1,1001023,bridge,A,,21.015929034375,92.2447567,1.9
N1,1001024,link,R,,21.0150833,92.245333,697.9999999999791
N1,1001025,bridge,C,,21.0097686468354,92.2495377240506,45.6
N1,1001026,link,R,,21.0078889,92.251,201.00000000002183
N1,1001027,bridge,B,,21.0058252962264,92.252279838915,2.8
N1,1001028,link,R,,21.0029444,92.2531944,0.0
N1,1001029,bridge,C,,20.9994058966292,92.2537214265168,12.5
N1,1001030,link,R,,20.9990274,92.2537778,586.9999999999891
N1,1001031,bridge,C,,20.9893582625336,92.2545712327493,29.9
N1,1001032,link,R,,20.987527399999998,92.2545556,277.00000000004366
N1,1001033,bridge,C,,20.9813317189461,92.2521134830717,1.2
N1,1001034,link,R,,20.9778049,92.25075,108.00000000000409
N1,1001035,bridge,A,,20.9759372216027,92.2499898655052,2.8
N1,1001036,link,R,,20.9697216,92.2485552,0.0
N1,1001037,bridge,A,,20.9691570827586,92.2486529011494,1.2
N1,1001038,link,R,,20.9682771,92.2488052,0.0
N1,1001039,bridge,B,,20.967853415126,92.2489720949579,8.8
N1,1001040,link,R,,20.9673604,92.2491663,41.99999999997317
N1,1001041,bridge,A,,20.9655685949554,92.2508723928783,1.2
N1,1001042,link,R,,20.9648611,92.25152779999999,0.0
N1,1001043,bridge,A,,20.9641892820433,92.2518817702786,1.2
N1,1001044,link,R,,20.962277800000003,92.2528889,31.00000000000591
N1,1001045,bridge,A,,20.9614231446428,92.2532539928571,9.2
N1,1001046,link,R,,20.9606389,92.2535,0.0
N1,1001047,bridge,C,,20.9599449953642,92.2537187390728,41.75
N1,1001048,link,R,,20.958083300000002,92.2543056,0.0
N1,1001049,bridge,A,,20.9571000129411,92.2546526588235,1.2
N1,1001050,link,R,,20.9566667,92.2548056,0.0
N1,1001051,bridge,A,,20.9549388422619,92.2555312529762,7.5
N1,1001052,link,R,,20.9538889,92.2559722,563.9999999999645
N1,1001053,bridge,A,,20.9491451322709,92.2584208880478,35.5
N1,1001054,link,R,,20.9482774,92.2589167,0.0
N1,1001055,bridge,A,,20.9481536869565,92.2592633282608,1.5
N1,1001056,link,R,,20.948138600000004,92.2593056,0.0
N1,1001057,bridge,A,,20.9470947924242,92.2597883075757,2.7
N1,1001058,link,R,,20.9459163,92.2603333,0.0
N1,1001059,bridge,A,,20.9458507925133,92.2603333,1.2
N1,1001060,link,R,,20.9445552,92.2603333,99.00000000004638
N1,1001061,bridge,C,,20.9427885228723,92.260596812234,38.6
N1,1001062,link,R,,20.937388600000002,92.2623333,0.0
N1,1001063,bridge,B,,20.93730526,92.26237497,51.0
N1,1001064,link,R,,20.9371108,92.2624722,477.00000000008913
N1,1001065,bridge,A,,20.9324260319587,92.2636134,13.5
N1,1001066,link,R,,20.929666,92.2641111,37.00000000003456
N1,1001067,bridge,C,,20.9281373875,92.264301196875,34.8
N1,1001068,link,R,,20.9270827,92.2644444,0.0
N1,1001069,bridge,D,,20.9253890280839,92.2649451585301,2.7
N1,1001070,link,R,,20.923888199999997,92.2653889,50.99999999998772
N1,1001071,bridge,C,,20.9209276456603,92.2674528079245,37.6
N1,1001072,link,R,,20.9195827,92.268416,72.00000000005957
N1,1001073,bridge,A,,20.9188881999999,92.26870765,1.2
N1,1001074,link,R,,20.9187771,92.2687771,0.0
N1,1001075,bridge,A,,20.91799614,92.2691008942857,6.0
N1,1001076,link,R,,20.9176382,92.2692493,0.0
N1,1001077,bridge,A,,20.9167064980392,92.2698571431372,6.0
N1,1001078,link,R,,20.915722199999998,92.2704993,37.99999999995407
N1,1001079,bridge,B,,20.9153707224137,92.2707239706896,1.2
N1,1001080,link,R,,20.9136389,92.27186040000001,82.99999999996999
N1,1001081,bridge,B,,20.9126751559322,92.2727211220339,34.3
N1,1001082,link,R,,20.9123889,92.27297159999999,25.999999999953616
N1,1001083,bridge,A,,20.9116242986547,92.2733424008968,1.3
N1,1001084,link,R,,20.9088889,92.275166,47.00000000008231
N1,1001085,bridge,A,,20.908032127731,92.2756905852941,30.0
N1,1001086,link,R,,20.90675,92.2764993,0.0
N1,1001087,bridge,A,,20.9059771479674,92.2770855585365,2.8
N1,1001088,link,R,,20.9059444,92.2771104,0.0
N1,1001089,bridge,A,,20.9053051369863,92.2775738958904,2.8
N1,1001090,link,R,,20.9048333,92.277916,17.00000000005275
N1,1001091,bridge,C,,20.9045718551546,92.2780768381443,17.5
N1,1001092,link,R,,20.9033333,92.2789438,0.0
N1,1001093,bridge,A,,20.9032027737864,92.2790446582524,6.1
N1,1001094,link,R,,20.9027222,92.279416,0.0
N1,1001095,bridge,A,,20.9018849327974,92.2798735897106,23.0
N1,1001096,link,R,,20.9003333,92.28072159999999,449.99999999998863
N1,1001097,bridge,B,,20.8970988542857,92.2850607666666,15.1
N1,1001098,link,R,,20.8969163,92.28544409999999,298.9999999999782
N1,1001099,bridge,A,,20.8950896142857,92.2879523785714,9.0
N1,1001100,link,R,,20.8948052,92.2881941,331.9999999999368
N1,1001101,bridge,B,,20.892271114035,92.2909840333333,9.0
N1,1001102,link,R,,20.8919163,92.29166629999999,76.00000000007867
N1,1001103,bridge,B,,20.8901584525606,92.2957180800539,37.3
N1,1001104,link,R,,20.8889163,92.2982497,405.99999999994907
N1,1001105,bridge,A,,20.8845667240506,92.2987158890295,1.5
N1,1001106,link,R,,20.882027100000002,92.29777740000002,0.0
N1,1001107,bridge,C,,20.8809852229698,92.2977774,35.9
N1,1001108,link,R,,20.8782216,92.29777740000002,1828.0000000000314
N1,1001109,sourcesink,R,SoSi2,20.8629167,92.29808299999999,0.0
N2,1000006,intersection,R,SoSi3,23.7059167,90.5214438,0.0
N2,1001111,link,R,,23.7068889,90.5204716,999.9999999999999
N2,1001112,bridge,C,,23.7180650594594,90.5157713121621,36.7
N2,1001113,link,R,,23.7182771,90.5156944,9940.0
N2,1001114,bridge,B,,23.7853886,90.5689207170731,17.5
N2,1001115,link,R,,23.785388600000005,90.5691104,459.9999999999991
N2,1001116,bridge,A,,23.7889337462616,90.5739290696261,3.9
N2,1001117,link,R,,23.7891108,90.57411040000001,1019.9999999999995
N2,1001118,bridge,B,,23.7976774888888,90.5808413907407,4.9
N2,1001119,link,R,,23.7977219,90.5808882,837.9999999999992
N2,1001120,bridge,B,,23.8043535636363,90.5868510651515,3.5
N2,1001121,link,R,,23.804416699999997,90.5869163,867.9999999999985
N2,1001122,bridge,A,,23.8141318216274,90.5946881518201,3.4
N2,1001123,link,R,,23.8141389,90.5946941,511.000000000001
N2,1001124,bridge,C,,23.8175902727272,90.5980362409091,71.65
N2,1001125,link,R,,23.817749300000003,90.5982219,922.0000000000006
N2,1001126,bridge,C,,23.8240644910256,90.6041620474358,3.1
N2,1001127,link,R,,23.8246104,90.6045,754.0000000000014
N2,1001128,bridge,A,,23.8296726621951,90.6093124878048,4.5
N2,1001129,link,R,,23.8313049,90.611,449.0000000000016
N2,1001130,bridge,B,,23.8361761919786,90.6158002716577,8.3
N2,1001131,link,R,,23.83620332566845,90.6158264106952,272.99999999999966
N2,1001132,bridge,A,,23.8420215152592,90.6225475748148,8.3
N2,1001133,link,R,,23.8420274,90.62255490000001,612.9999999999995
N2,1001134,bridge,A,,23.8455601296072,90.6272545388217,4.0
N2,1001135,link,R,,23.849860800000002,90.63158270000001,50.00000000000071
N2,1001136,bridge,B,,23.8552059112311,90.6386719605831,4.0
N2,1001137,link,R,,23.855222199999996,90.6386941,1401.0000000000034
N2,1001138,bridge,A,,23.8551351154798,90.6523555436532,4.0
N2,1001139,link,R,,23.854833300000003,90.6585556,0.0
N2,1001140,bridge,A,,23.85482810625,90.65862330625,4.0
N2,1001141,link,R,,23.854805600000002,90.6589167,469.0000000000012
N2,1001142,bridge,A,,23.8544541010025,90.6636239691729,4.0
N2,1001143,link,R,,23.8539167,90.6673049,0.0
N2,1001144,bridge,A,,23.8538887225352,90.6674320528169,2.0
N2,1001145,link,R,,23.853611100000002,90.6686938,3176.9999999999995
N2,1001146,bridge,A,,23.8777000377733,90.6666340974155,2.5
N2,1001147,link,R,,23.8818882,90.6665556,0.0
N2,1001148,bridge,A,,23.8821253296774,90.6664902774193,2.5
N2,1001149,link,R,,23.8846108,90.6658056,1284.0000000000025
N2,1001150,bridge,A,,23.8936715910973,90.6671215770186,31.72
N2,1001151,link,R,,23.894305199999998,90.6717771,0.0
N2,1001152,bridge,B,,23.8944074858369,90.6720957695279,3.0
N2,1001153,link,R,,23.895027399999996,90.67402709999999,10.000000000001563
N2,1001154,bridge,C,,23.8952390502941,90.6744398613725,2.5
N2,1001155,link,R,,23.8994163,90.68255490000001,664.9999999999991
N2,1001156,bridge,A,,23.9052630964179,90.68532964,3.6
N2,1001157,link,R,,23.9076667,90.6864719,1908.9999999999989
N2,1001158,bridge,A,,23.9219850495049,90.6971526,12.7
N2,1001159,link,R,,23.9224716,90.6975552,244.99999999999744
N2,1001160,bridge,A,,23.9240587152317,90.6994088524503,3.0
N2,1001161,link,R,,23.922666,90.7036389,192.00000000000017
N2,1001162,bridge,A,,23.931131565594,90.7049377079207,25.0
N2,1001163,link,R,,23.9367219,90.7098056,327.0000000000053
N2,1001164,bridge,C,,23.9397914928366,90.7099972916905,69.5
N2,1001165,link,R,,23.942777399999997,90.7099444,0.0
N2,1001166,bridge,A,,23.9433782305555,90.7101259086419,3.0
N2,1001167,link,R,,23.945444100000003,90.71075,21.000000000000796
N2,1001168,bridge,A,,23.9461092865168,90.7111084978549,12.6
N2,1001169,link,R,,23.952916487640447,90.71486652757916,0.0
N2,1001170,bridge,A,,23.9534068022471,90.7151372139938,5.5
N2,1001171,link,R,,23.9536111,90.71525,253.0000000000001
N2,1001172,bridge,A,,23.9561707439089,90.7166429961178,3.4
N2,1001173,link,R,,23.95980842931727,90.71865602088354,0.0
N2,1001174,bridge,A,,23.9603680732262,90.7189657170013,3.0
N2,1001175,link,R,,23.9615833,90.71963819999999,230.00000000000398
N2,1001176,bridge,B,,23.9639584596899,90.7209383751938,3.5
N2,1001177,link,R,,23.965472199999997,90.7217771,0.0
N2,1001178,bridge,A,,23.9659905115234,90.722087436914,3.0
N2,1001179,link,R,,23.9695549,90.72422159999999,39.99999999999915
N2,1001180,bridge,A,,23.970321226799,90.7248602101737,1.8
N2,1001181,link,R,,23.972388199999997,90.72658270000001,0.0
N2,1001182,bridge,B,,23.972844874473,90.7269674786885,14.1
N2,1001183,link,R,,23.975388199999998,90.72911040000001,0.0
N2,1001184,bridge,B,,23.975807317647,90.7294643364705,8.3
N2,1001185,link,R,,23.9766382,90.730166,182.99999999999272
N2,1001186,bridge,A,,23.9781330395061,90.7314758677469,2.0
N2,1101186,link,R,,23.9802216,90.7333886,0.0
N2,1001187,intersection,R,,23.9802216,90.7333886,0.0
N2,1001188,link,R,,23.980388199999997,90.73477740000001,190.00000000000483
N2,1001189,bridge,A,,23.9820949046511,90.7403769,2.5
N2,1001190,link,R,,23.9827771,90.7424441,451.9999999999982
N2,1001191,bridge,A,,23.9858674793103,90.7463042965517,4.0
N2,1001192,link,R,,23.9859441,90.74638859999999,330.0000000000054
N2,1001193,bridge,A,,23.990556033582,90.7532248432835,4.1
N2,1001194,link,R,,23.9911941,90.7543611,557.9999999999927
N2,1001195,bridge,B,,23.9941083857142,90.7598198171428,105.15
N2,1001196,link,R,,23.9941941,90.7599722,347.0000000000084
N2,1001197,bridge,A,,23.9959048614285,90.7631233928571,10.3
N2,1001198,link,R,,23.996388600000003,90.7640278,0.0
N2,1001199,bridge,A,,23.9967209346303,90.7646600762645,3.9
N2,1001200,link,R,,23.9975274,90.7661944,0.0
N2,1001201,bridge,A,,23.9978465210526,90.7668094552631,2.0
N2,1001202,link,R,,24.0002222,90.7713882,10.000000000005116
N2,1001203,bridge,A,,24.0004307077966,90.7721521084745,9.6
N2,1001204,link,R,,24.00275,90.77972159999999,0.0
N2,1001205,bridge,A,,24.0029299085714,90.7803512152381,9.5
N2,1001206,link,R,,24.0030278,90.7806938,1020.0000000000032
N2,1001207,bridge,A,,24.0070461755434,90.7897196461956,9.55
N2,1001208,link,R,,24.0089167,90.79247190000001,0.0
N2,1001209,bridge,A,,24.0092648319672,90.7929978532786,3.0
N2,1001210,link,R,,24.012777800000002,90.7983052,751.9999999999953
N2,1001211,bridge,A,,24.017088827027,90.8047933831081,5.4
N2,1001212,link,R,,24.0174993,90.8054167,600.0000000000014
N2,1001213,bridge,A,,24.02083753125,90.8106968749999,11.0
N2,1001214,link,R,,24.022610399999998,90.8135,712.9999999999939
N2,1001215,bridge,A,,24.0265370705479,90.8196663277397,7.3
N2,1001216,link,R,,24.0277771,90.82158270000001,180.99999999999739
N2,1001217,bridge,A,,24.0292368238938,90.8239100752212,7.25
N2,1001218,link,R,,24.032638199999997,90.82947159999999,27.999999999998693
N2,1001219,bridge,A,,24.03293827,90.82998264,3.5
N2,1001220,link,R,,24.034138600000002,90.8320827,447.9999999999933
N2,1001221,bridge,A,,24.0367807158088,90.836181023897,4.0
N2,1001222,link,R,,24.0378052,90.8378886,160.0000000000037
N2,1001223,bridge,A,,24.0388256425837,90.839737291866,4.0
N2,1001224,link,R,,24.040083,90.8429163,18.000000000000682
N2,1001225,bridge,B,,24.0402499861386,90.8435872876237,17.75
N2,1001226,link,R,,24.041138600000004,90.84738859999999,170.99999999999937
N2,1001227,bridge,A,,24.0415876141025,90.8492013705128,3.5
N2,1001228,link,R,,24.0418052,90.8501389,0.0
N2,1001229,bridge,A,,24.0419424588235,90.8507908529411,3.5
N2,1001230,link,R,,24.042583,90.8538333,0.0
N2,1001231,bridge,B,,24.0427281904255,90.8544734826241,3.5
N2,1001232,link,R,,24.0431941,90.8565278,0.0
N2,1001233,bridge,C,,24.0469163,90.8621389,241.61
N2,1001234,link,R,,24.0469163,90.8621389,0.0
N2,1001235,bridge,C,,24.0473250375796,90.8627111031847,141.61
N2,1001236,link,R,,24.0477497,90.8633056,144.00000000000546
N2,1001237,bridge,A,,24.0488598266666,90.86466112,38.7
N2,1001238,link,R,,24.0491941,90.8650833,79.9999999999983
N2,1001239,bridge,A,,24.0499496980952,90.8662369438095,4.0
N2,1001240,link,R,,24.051416699999997,90.8693327,557.0000000000022
N2,1001241,bridge,A,,24.0514739136986,90.8748203075342,40.5
N2,1001242,link,R,,24.0515,90.87886040000001,0.0
N2,1001243,bridge,A,,24.0515123332524,90.8794649810679,7.3
N2,1001244,link,R,,24.0515833,90.88294379999999,330.0000000000054
N2,1001245,bridge,A,,24.051945936,90.8867556359999,7.3
N2,1001246,link,R,,24.0525,90.8927497,643.9999999999984
N2,1001247,bridge,A,,24.0529865382022,90.8995070612359,13.65
